"text","locale","scopes","audio_status","asset","families","sources"
"Book.","en-US","current","ready","assets/audio/CURRICULUM/22327f6461d9f73f1c565126.en.v1.mp3","challenge_answer_en;core_en","lib/features/listening/presentation/lesson_challenge_screen.dart;lib/features/listening/presentation/lesson_practice_screen.dart"
"Books.","en-US","current","ready","assets/audio/CURRICULUM/d1d8f5c978ac954cfe446388.en.v1.mp3","core_en;challenge_answer_en","lib/features/listening/presentation/lesson_practice_screen.dart;lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bộ sưu tập ngôi sao chưa có từ nào.","vi-VN","catalog_only","ready","assets/audio/MAIN/AI-036.vi.v1.mp3","assistant_catalog","lib/features/voice_navigation/domain/homi_fallback_catalog.dart"
"Bộ sưu tập ngôi sao.","vi-VN","catalog_only","ready","assets/audio/MAIN/AI-035.vi.v1.mp3","assistant_catalog","lib/features/voice_navigation/domain/homi_fallback_catalog.dart"
"Bốn tiếng vỗ tay: Five claps hay Four claps?","vi-VN","current","ready","assets/audio/CURRICULUM/480c7b10d94a0985f0538a63.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bốn tiếng vỗ tay.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/c80eaae7d6c36ab808d89023.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Bốn: Four hay Five?","vi-VN","current","ready","assets/audio/CURRICULUM/3ac894302e09d958fb1fd90e.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bốn.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/3c92a15374b481fa612c5818.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Bông hoa: Flower hay Game?","vi-VN","current","ready","assets/audio/CURRICULUM/693325006a71361e409a5788.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bông hoa.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/650a522fb3ba992aaba3ffdd.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Brother.","en-US","current","ready","assets/audio/CURRICULUM/0883365b50fb2f7c8d11480a.en.v1.mp3","core_en;challenge_answer_en","lib/features/listening/presentation/lesson_practice_screen.dart;lib/features/listening/presentation/lesson_challenge_screen.dart"
"Brush your teeth.","en-US","current","ready","assets/audio/CURRICULUM/a1498a6f775c5687efabba3e.en.v1.mp3","core_en;challenge_answer_en","lib/features/listening/presentation/lesson_practice_screen.dart;lib/features/listening/presentation/lesson_challenge_screen.dart"
"Buổi tối: At night hay Seven o'clock?","vi-VN","current","ready","assets/audio/CURRICULUM/0537175b821509c4854c9984.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Buổi tối.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/0d410373d5dc0ad0eb675050.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Buổi trưa: At noon hay After school?","vi-VN","current","ready","assets/audio/CURRICULUM/4cdcb841375ce2c8a9b56626.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Buổi trưa.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/dea645cb117c03d44e32b3ef.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Bus.","en-US","current","ready","assets/audio/CURRICULUM/1c9ca24295fcefa3800fe0c2.en.v1.mp3","core_en;challenge_answer_en","lib/features/listening/presentation/lesson_practice_screen.dart;lib/features/listening/presentation/lesson_challenge_screen.dart"
"Busy Sunday.","en-US","current","ready","assets/audio/CURRICULUM/df25745429288f40e96714b6.en.v1.mp3","core_en;challenge_answer_en","lib/features/listening/presentation/lesson_practice_screen.dart;lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bút chì xanh lá: Green pencil hay Yellow cup?","vi-VN","current","ready","assets/audio/CURRICULUM/9477ccb5b6e2d2bfe93aebeb.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bút chì xanh lá.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/9cc615fdcdfe0cdf3fae835d.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Bút chì: Desk hay Pencil?","vi-VN","current","ready","assets/audio/CURRICULUM/86a0284cf890418083e3e4d1.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bút chì: Pencil hay Desk?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/0c9a500a2224b05ece96bb68.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
"Bút chì: Pencil hay Quiz?","vi-VN","current","ready","assets/audio/CURRICULUM/728f1c4f97ba37dc618f466b.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bút chì.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/adf900315b1ca8b207e85fe6.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Bước tiếp theo của bạn là gì: What's your next step? hay I'll start this week?","vi-VN","current","ready","assets/audio/CURRICULUM/1c40833b668de5f033d19c36.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Bước tiếp theo của bạn là gì?","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/19bd4403228a07a831cdc502.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"C. Cake.","en-US","current","ready","assets/audio/CURRICULUM/be9b83bd548d90e46559ece2.en.v1.mp3","core_en","lib/features/listening/presentation/lesson_practice_screen.dart"
"C. Cat.","en-US","current","ready","assets/audio/CURRICULUM/781631416edba49d243dddbd.en.v1.mp3","core_en","lib/features/listening/presentation/lesson_practice_screen.dart"
"Cá có thể bơi: Monkeys can climb hay Fish can swim?","vi-VN","current","ready","assets/audio/CURRICULUM/4082223ba4a5a0f35111ae53.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cá có thể bơi.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/e62e080769b8a3afb8b3ce16.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Các nút câu trước, câu sau và nghe lại chỉ dùng trong phần luyện câu.","vi-VN","current","ready","assets/audio/MAIN/REPLY-002.vi.v1.mp3","module_reply","lib/features/listening/presentation/lesson_challenge_screen.dart:282"
"Cái bàn: Table hay Uniform?","vi-VN","current","ready","assets/audio/CURRICULUM/fa171bb327c494f94d810c48.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái bàn.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/19abf5db85f7b3b0ad7fc754.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái diều: Kite hay Lion?","vi-VN","current","ready","assets/audio/CURRICULUM/2f8bec4e28a2fc083d6ae7e7.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái diều.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/2db418d8db0fcb9535a20d91.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái đèn: Lamp hay Moon?","vi-VN","current","ready","assets/audio/CURRICULUM/7e54375218980a0853a01ef8.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái đèn.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/f1f9ad111a13a1c5dcbfe27a.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái đó đắt: Is there a cheaper one? hay That's expensive?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/5100fe5208d11fa54f90b70e.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
"Cái đó đắt.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/2256b58457d373a4e4ab043e.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái đó rẻ: That's cheap hay That's expensive?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/77afb055a03ac5b9e6e3f76a.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
"Cái đó rẻ.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/38716d34c05a7bf545be1dc0.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái hộp vuông: Square box hay Triangle sign?","vi-VN","current","ready","assets/audio/CURRICULUM/db630d58a02f64aa433a92b3.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái hộp vuông.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/2756ae824b24723c225d5331.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái kia rẻ hơn: I like this one hay That one is cheaper?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/30c1778b3d8f89cfa104b477.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
"Cái kia rẻ hơn.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/0944c5b99abd9d2e76b6fe3f.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái kia: I like this hay That one?","vi-VN","current","ready","assets/audio/CURRICULUM/95e55bbfe913dcc9e0ec1492.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái kia.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/300099bc3ff5d3bf9481fe3a.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái mũ: Hat hay Ice cream?","vi-VN","current","ready","assets/audio/CURRICULUM/4386ff0d5a1ee64832c955dd.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái mũ: T-shirt hay Hat?","vi-VN","current","ready","assets/audio/CURRICULUM/6bf66f853dd40cf4e01b660a.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái mũ.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/19ed8e87ad34d7294332b6a2.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái mũi: Nose hay Orange?","vi-VN","current","ready","assets/audio/CURRICULUM/e9713102a36db8bcf8820ecb.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái mũi.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/19a0ee44c0a16352a3c6576d.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái nào nhanh hơn: Which is faster? hay Which is cheaper?","vi-VN","current","ready","assets/audio/CURRICULUM/793642f884f43acd96352e4f.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái nào nhanh hơn?","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/390be542085d981b21cd2896.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái nào rẻ hơn: The bus is faster hay Which is cheaper?","vi-VN","current","ready","assets/audio/CURRICULUM/ac94a6ac617eda9284e4f727.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái nào rẻ hơn?","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/0a6a0f02733235b39ef04b6f.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái này bao nhiêu tiền: How much is this? hay It's twenty dollars?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/68928d1673cf174566c2bff5.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
"Cái này bao nhiêu tiền?","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/7149cc1052dc22e129b75406.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái này hợp với mình hơn: This works better for me hay I'll choose this one?","vi-VN","current","ready","assets/audio/CURRICULUM/a63d4b8ed5e864ed999c26a8.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái này hợp với mình hơn.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/374c23a7aa92b09abca51f5b.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái này rẻ hơn: This one is cheaper hay That one is cheaper?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/d5c837f7b8e35438ea98ff88.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
"Cái này rẻ hơn.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/f89c7424d437cdb94c988e37.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái này: This one hay That one?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/a9b912c4eb83f0032a5eaf88.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
"Cái này.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/edb1e8f8e1815ba0286852fa.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cái ô: Umbrella hay Van?","vi-VN","current","ready","assets/audio/CURRICULUM/6e0fad4ac0d3a08d740f5ecc.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cái ô.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/837ea5d8c95401e15cc98fc2.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cải thiện tiếng Anh: Improve my English hay Get better grades?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/3247ef1474eb7f4b8f8ed890.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
"Cải thiện tiếng Anh.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/5a68097b9cc26c6737bf57e7.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cake.","en-US","current","ready","assets/audio/CURRICULUM/0a2eb537d839a51f26a274a3.en.v1.mp3","challenge_answer_en","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cảm ơn bạn đã rủ: Thanks for asking hay Sounds good?","vi-VN","current","ready","assets/audio/CURRICULUM/f2f9132028935342a399135e.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cảm ơn bạn đã rủ.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/5e82fd1ddb06065c83924fd9.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
"Cảm ơn bạn: Good game hay Thank you?","vi-VN","current","ready","assets/audio/CURRICULUM/fed0573726a976e5130eb17d.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Cảm ơn bạn: Thank you hay Excuse me?","vi-VN","audio_catalog_only","ready","assets/audio/CURRICULUM/ce8fc0c7af694db18717bd4c.vi.v1.mp3","audio_not_traced","assets/data/curriculum_audio.json"
